TEMP,SOUND,CO2,ID,RYTHM,ILLUM,HUMID
19.99,29.8,510.46,2560,82.38,441.35,69.05
21.26,31.43,507.9,2566,88.07,553.36,64.74
19.22,33.02,546.65,2571,78.74,398.89,70.86
20.61,37.64,505.04,2579,83.2,391.66,56.35
21.59,30.18,586.75,2597,82.09,412.12,64.37
20.06,35.31,452.65,2607,84.79,496.57,61.19
17.94,36.46,581.08,2615,73.78,540.09,61.85
18.62,29.44,521.08,2659,78.22,352.09,62.55
20.34,35.11,473.89,2661,80.15,554.9,69.42
19.82,23.4,507.39,2665,75.8,563.88,76.31
20.53,28.61,558.58,2673,88.46,393.19,66.41
17.75,38.93,521.53,2677,83.79,398.7,67.05
20.73,33.19,511.17,2678,87.06,455.07,66.56
23.48,27.14,524.35,2689,81.4,478.07,71.25
16.48,33.68,439.6,2692,78.06,589.48,73.97
20.85,36.36,476.1,2695,81.41,339.51,63.34
20.76,14.46,434.7,2721,68.21,397.05,64.93
18.26,28.05,536.14,2726,80.49,477.18,58.94
22.43,25.38,461.55,2748,87.57,383.78,57.26
19.12,31.54,488.53,2760,75.47,503.97,61.24
15.07,33.5,529.73,2766,76.74,464.87,59.97
19.1,26.16,547.51,2774,83.09,442.86,68.73
21.22,21.62,494.33,2779,83.21,442.02,74.06
20.21,17.47,524.39,2791,78.83,431.4,67.55
22.64,31.1,464.06,2806,85.37,394.72,64.33
19.56,25.11,487.02,2807,67.05,485.24,71.32
22.56,21.9,421.03,2819,73.14,299.42,66.42
20.13,29.07,530.55,2820,76.62,277.25,75.38
19.78,21.48,485.24,2824,70.24,309.12,62.48
18.49,30.41,551.18,2834,77.5,360.39,68.76
20.79,34.88,500.02,2836,86.46,628.96,68.67
20.1,29.93,534.42,2840,87.04,317.42,67.54
20.14,36.1,454.2,2847,78.2,429.97,62.64
20.72,29.73,573.75,2868,72.1,461.56,67.16
19.73,38.77,511.82,2878,94.19,449.19,65.25
17.48,25.5,478.71,2882,74.42,538.43,72.65
21.98,29.02,438.8,2887,96.56,352.25,68.08
21.97,12.61,479.11,2914,86.92,367.7,71.22
21.21,33.66,569.4,2935,83.75,584.05,60.94
17.37,41.56,461.1,2949,76.08,482.24,63.83
23.98,22.3,552.05,2959,99.42,357.14,68.34
24.06,26.58,532.24,2961,94.85,428.81,63.27
20.91,30.71,521.17,2970,79.42,673.58,71.46
18.25,26.42,496.99,2971,85.11,460.32,67.28
18.52,33.24,464.99,2984,75.29,458.16,69.55
21.1,39.2,517.85,2985,74.12,319.11,63.1
20.12,23.91,512.74,3006,88.96,454.99,69.81
19.73,30.81,541.98,3016,81.59,429.38,71.4
18.06,35.51,574.07,3022,83.55,413.21,69.87
22.97,31.25,477.89,3027,82.81,344.49,61.88
17.77,32.15,603.89,3030,76.05,303.28,72.61
19.64,24.11,494.14,3038,76.99,489.17,63.99
20.77,31.67,494.32,3046,79.14,576.29,69.34
21.18,39.72,542.54,3064,81.85,522.44,65.01
19.69,16.22,470.24,3067,69.58,313.87,73.89
18.68,16.21,532.86,3079,89.75,242.27,67.56
21.77,28.12,536.94,3086,77.66,441.19,67.45
19.66,26.53,559.15,3088,79.22,423.56,63.47
18.83,30.63,485.99,3091,72.98,520.89,75.84
22.2,25.6,468.41,3092,82.55,318.29,68.38
19.57,35.73,446.61,3111,65.08,392.01,68.58
19.17,42.99,516.53,3114,83.31,579.01,57.98
18.28,37.86,466.44,3128,74.68,413.78,62.75
21.63,30.66,559.52,3135,85.53,319.05,69.38
21.08,29.76,495.7,3152,82.54,435.47,66.96
19.96,24.82,513.01,3156,78.44,363.45,73.79
21.37,16.39,510.69,3164,67.94,476.37,66.35
20.05,24.42,475.59,3172,89.31,552.67,58.64
19.29,31.34,514.71,3184,93.69,563.7,68.7
19.66,31.95,536.1,29,94.87,519.75,72.24
20.05,38.56,491.99,36,85.98,266.36,64.26
21.41,41.63,471.07,44,78.94,359.49,62.61
21.46,26.46,452.27,50,85.52,386.2,65.43
20.7,29.91,473.57,65,81.21,457.94,60.28
21.86,29.16,481.38,66,85.96,510.41,68.72
19.02,33.22,447.79,74,79.73,284.22,58.57
17.66,40.46,639.86,84,96.79,466.27,58.3
21.87,29.2,594.94,87,86.08,400.1,65.52
20.62,26.98,469.88,89,78.39,545.11,67.18
20.75,36.54,576.36,98,84.85,154.18,65.69
19.94,27.01,526.5,127,73.69,499.91,68.65
21.85,33.33,408.84,156,78.32,322.97,61.86
17.65,24.83,498.05,171,66.49,478.0,76.95
20.52,22.63,438.27,184,59.29,517.15,74.85
19.5,33.5,487.96,188,96.19,583.61,67.19
21.46,23.34,481.38,226,79.28,508.46,61.96
19.95,27.14,471.88,230,86.08,476.2,73.36
19.8,29.75,553.28,246,82.27,392.08,64.94
18.58,22.99,484.83,271,79.7,398.12,61.73
18.39,33.42,467.13,275,75.78,577.74,72.55
19.07,28.51,574.64,286,80.54,374.59,66.6
18.23,37.76,438.1,312,78.45,256.44,60.74
20.21,30.82,507.33,315,73.39,444.46,67.75
16.8,32.24,461.61,324,64.58,229.64,62.74
19.53,22.19,513.1,325,81.32,382.36,67.61
20.08,25.73,457.75,340,72.08,352.46,65.76
18.02,22.44,546.82,348,82.35,475.69,74.18
23.62,35.63,460.88,415,80.21,504.12,64.77
20.24,40.64,513.32,426,83.51,488.7,66.41
19.18,31.29,511.87,428,78.84,558.79,60.42
19.42,29.03,540.93,431,75.07,497.06,65.65
18.92,29.19,377.12,442,75.4,618.96,61.73
21.51,31.81,510.15,444,85.39,479.82,71.27
21.84,29.73,467.58,456,75.85,425.9,66.15
21.11,27.08,494.77,472,78.16,395.39,69.93
18.14,37.33,505.82,481,81.29,363.96,65.66
19.76,36.85,543.88,492,88.86,502.07,68.41
19.85,38.15,503.2,497,78.15,374.41,63.29
22.89,37.52,494.52,502,89.01,581.64,67.59
19.06,27.22,496.59,504,86.54,477.61,61.46
16.63,43.04,530.04,505,81.01,510.4,64.34
20.37,23.88,476.96,507,73.86,422.32,62.74
22.33,17.86,516.85,518,81.21,435.99,66.87
21.67,32.99,514.73,542,82.6,280.55,67.65
21.58,38.97,429.59,546,77.57,451.17,68.08
22.48,37.96,502.01,549,95.23,389.06,65.94
20.23,31.16,551.93,560,80.05,729.82,67.71
19.23,32.24,475.68,561,74.69,565.43,77.07
21.79,36.08,475.79,567,82.03,470.49,67.51
21.76,31.35,484.67,589,88.61,441.99,69.55
19.45,30.75,489.81,605,72.19,384.86,67.52
23.14,32.02,473.62,608,86.27,439.03,63.46
19.63,28.92,471.44,609,71.53,334.32,60.88
19.78,44.7,490.44,645,108.9,482.24,65.49
19.76,39.24,449.88,659,75.01,343.72,65.22
18.66,31.88,592.75,670,82.3,514.3,68.84
19.27,30.38,496.11,672,81.14,478.63,64.19
19.4,33.74,465.88,692,79.95,359.58,61.43
20.39,19.06,558.0,694,81.62,505.18,73.61
20.05,29.11,529.58,701,91.12,407.92,66.92
18.58,26.54,551.76,719,79.75,296.96,64.38
18.11,28.67,535.27,745,71.89,383.99,63.65
21.62,40.91,389.97,774,86.97,553.6,64.11
21.12,31.34,600.3,788,86.92,427.52,69.03
21.49,21.2,606.1,812,85.55,213.16,69.4
22.07,14.14,461.43,815,84.86,522.47,72.57
19.21,31.95,526.65,818,79.28,381.73,65.44
16.6,31.98,556.02,822,70.74,575.6,68.33
19.07,27.06,455.35,829,71.25,346.48,65.21
18.18,37.36,606.46,854,80.62,319.44,68.34
20.17,26.33,476.28,861,68.63,432.61,70.69
20.4,37.33,456.61,870,72.82,237.95,54.69
19.2,40.4,533.05,887,78.87,491.6,68.71
20.05,33.17,514.64,899,81.4,521.74,70.5
16.85,29.0,408.11,903,83.5,609.86,69.41
21.28,29.71,479.63,912,77.77,498.64,73.49
20.16,24.63,501.6,940,85.37,518.19,61.09
21.89,34.78,506.44,990,88.93,535.73,63.33
20.53,29.29,515.51,1024,90.16,342.39,59.4
20.88,30.61,527.05,1033,88.89,383.7,66.16
23.37,17.34,471.86,1053,84.75,365.37,68.65
20.94,26.52,530.43,1074,84.37,432.79,63.33
21.68,24.28,473.95,1075,67.07,455.5,65.42
21.54,22.7,451.33,1079,82.39,558.54,64.25
20.11,30.23,503.31,1088,81.99,431.21,66.67
18.83,31.67,535.34,1094,77.32,426.53,59.86
22.28,25.79,474.47,1105,83.87,290.24,65.08
18.18,35.71,472.38,1120,76.88,431.01,72.22
20.09,24.43,466.26,1126,70.84,395.3,72.13
18.74,27.93,458.48,1135,82.91,534.49,63.83
21.49,23.69,558.24,1152,85.31,355.26,69.09
22.3,31.33,486.74,1159,81.61,352.66,62.57
18.76,24.76,434.23,1172,82.88,520.88,75.16
19.51,24.97,498.96,1179,80.24,430.62,73.28
20.08,26.18,547.89,1229,79.45,324.56,74.71
18.48,45.61,477.88,1235,92.94,462.67,63.26
21.01,30.55,544.47,1240,74.45,424.75,77.25
20.17,30.78,476.54,1246,73.59,410.89,67.53
19.77,28.88,465.77,1248,68.33,530.17,60.27
18.55,44.23,452.45,1254,80.16,412.38,64.45
22.72,31.63,525.18,1260,79.74,416.7,65.89
20.21,26.28,490.43,1267,74.67,560.96,61.23
17.76,27.14,596.13,1274,68.71,461.65,69.49
19.02,25.75,564.21,1277,80.26,339.05,68.67
20.0,26.88,464.95,1284,68.64,305.89,63.94
19.75,32.49,498.53,1289,90.03,361.17,63.5
19.47,26.86,491.01,1292,69.26,363.28,70.48
16.99,20.09,549.87,1312,77.58,471.21,76.9
19.94,23.83,555.71,1322,85.35,199.38,68.36
19.88,31.42,492.04,1327,91.54,646.03,71.63
19.34,22.71,468.98,1343,74.47,397.62,70.09
18.1,34.49,543.27,1352,74.16,402.59,62.04
19.03,28.12,523.04,1355,78.86,458.2,63.13
20.14,36.69,487.57,1367,79.79,463.27,64.62
20.68,39.7,453.78,1368,88.32,545.23,65.35
16.82,19.23,552.14,1379,75.36,529.7,74.48
18.53,31.95,555.52,1391,89.6,534.52,60.12
19.81,23.72,507.8,1398,81.94,399.37,69.53
19.71,26.53,424.94,1402,77.91,347.77,66.33
19.16,32.92,475.21,1425,84.63,645.6,63.68
19.4,33.21,492.04,1430,76.91,331.18,64.71
18.29,40.08,461.04,1436,79.32,634.75,72.52
18.47,27.83,459.41,1470,69.53,408.65,68.56
20.74,30.6,397.29,1472,73.04,354.92,67.36
18.98,23.78,471.02,1491,77.22,319.99,74.53
21.19,26.37,522.23,1509,80.09,476.44,71.87
21.79,20.93,528.7,1526,78.07,307.75,77.72
19.59,35.76,522.01,1544,78.44,251.64,70.09
19.81,33.28,556.21,1547,89.06,273.77,65.93
17.89,26.01,672.38,1548,82.41,367.54,77.73
21.34,20.38,517.72,1552,78.18,378.95,74.22
16.88,20.95,602.46,1576,76.83,432.09,70.46
18.99,38.59,478.85,1582,68.91,378.37,64.34
18.26,20.79,528.23,1604,66.34,406.28,70.89
17.24,44.51,484.46,1616,85.45,431.83,67.52
21.95,22.93,546.89,1617,87.91,202.12,67.28
18.82,30.4,604.9,1647,79.99,365.2,74.9
19.15,26.23,498.14,1652,82.42,328.75,70.12
18.58,31.76,491.68,1653,79.57,305.27,67.59
20.68,28.83,468.85,1654,79.97,377.49,60.52
20.61,27.65,503.9,1677,78.24,315.09,69.21
17.1,35.48,503.77,1694,85.16,434.23,70.15
21.01,22.15,483.35,1700,88.35,438.98,63.74
18.93,36.17,433.67,1707,84.74,479.05,68.41
19.1,28.32,472.07,1709,73.52,350.74,70.38
18.73,37.83,557.93,1720,93.69,454.55,58.01
19.3,32.34,437.86,1722,82.66,551.86,70.64
20.43,30.32,516.66,1724,86.78,513.23,72.22
19.09,31.26,518.95,1733,87.95,412.0,62.58
21.13,28.27,453.25,1755,74.03,362.55,72.14
22.73,21.86,542.82,1768,84.01,348.05,68.38
21.19,19.7,520.19,1776,68.51,365.9,67.3
21.97,25.16,432.73,1801,89.97,485.28,69.99
21.66,33.04,476.4,1861,73.61,453.4,63.93
20.8,25.42,560.85,1867,95.14,586.09,65.07
20.93,19.76,512.64,1885,77.64,380.57,68.12
22.56,17.32,472.74,1888,75.19,320.54,71.07
16.3,30.63,518.58,1904,66.0,447.59,75.91
19.63,27.48,428.93,1913,67.49,517.41,63.3
19.89,25.08,495.76,1924,83.64,373.59,64.44
18.08,32.74,460.19,1930,78.53,568.22,60.84
21.25,10.09,542.36,1984,76.26,385.32,70.73
19.09,32.82,490.53,1988,78.23,548.33,69.38
20.26,30.63,492.72,1992,85.16,453.33,67.95
21.38,36.18,498.0,2005,80.94,333.58,75.7
18.92,33.98,506.63,2014,75.85,442.17,70.69
19.13,22.52,561.86,2021,82.63,443.5,76.26
22.07,35.7,434.37,2028,85.08,518.8,61.18
20.38,24.08,509.48,2035,90.96,510.17,69.15
21.65,36.1,368.31,2067,86.55,501.66,63.53
19.76,25.0,459.57,2082,67.09,559.49,63.29
19.46,41.8,443.03,2088,80.89,336.87,68.6
22.35,22.58,526.54,2093,89.66,324.25,65.2
18.78,27.69,478.2,2110,70.22,391.0,68.79
21.38,28.42,612.81,2131,86.95,416.55,69.46
16.85,24.88,419.05,2161,61.42,537.78,66.15
21.83,24.64,474.04,2171,90.41,400.24,65.09
17.54,27.35,511.94,2180,87.13,383.41,70.41
18.22,29.63,454.89,2192,77.4,390.6,69.59
19.26,29.71,516.79,2220,78.99,531.26,70.56
18.15,28.97,516.96,2225,82.35,393.63,68.84
18.17,31.31,586.0,2242,84.39,367.89,72.7
20.11,21.95,516.04,2248,78.26,473.25,77.97
18.83,12.48,529.04,2250,72.89,594.93,72.56
17.8,38.37,573.81,2267,74.96,502.12,71.51
20.87,30.72,458.05,2271,81.99,455.65,68.41
21.56,24.55,576.73,2293,85.78,426.51,77.11
16.43,23.81,466.09,2329,75.38,520.57,68.81
19.99,28.43,555.48,2360,81.09,313.68,67.79
25.25,32.74,539.8,2390,86.65,240.67,66.17
23.89,24.99,463.16,2391,86.33,328.53,65.97
21.32,41.06,399.55,2432,70.58,564.12,66.05
19.44,18.11,466.07,2452,76.77,500.26,66.48
20.5,32.56,525.75,2478,75.92,484.49,61.2
20.82,26.93,500.66,2494,74.27,510.44,64.28
22.04,16.36,519.2,2537,77.86,510.92,60.96
18.56,30.87,560.06,2551,85.47,370.89,73.03
20.75,31.96,466.77,2569,82.03,465.05,70.93
18.88,24.79,506.24,2570,80.57,495.82,63.62
21.03,28.21,583.77,2573,84.12,456.35,69.3
19.14,28.61,555.37,2616,67.52,285.94,74.18
21.51,34.92,536.94,2638,82.45,386.99,63.19
19.48,25.21,417.6,2643,80.22,626.67,70.54
20.13,27.21,565.22,2671,77.88,599.74,69.6
20.17,39.41,430.01,2675,78.21,439.89,66.67
19.39,32.35,500.52,2676,80.6,559.12,56.54
17.82,32.06,546.19,2694,79.32,265.67,69.72
21.84,27.2,459.81,2696,77.97,577.94,66.72
21.05,44.72,432.65,2725,80.32,433.05,55.82
20.81,27.17,427.5,2733,81.07,626.57,65.89
22.24,33.41,534.14,2746,92.36,412.8,64.56
22.62,18.25,469.41,2767,82.94,446.4,67.37
17.1,22.44,535.19,2773,90.05,507.97,79.07
22.05,31.43,460.4,2799,90.3,423.83,57.98
21.79,24.09,527.82,2800,79.4,357.13,70.71
19.74,18.67,452.01,2808,85.9,444.42,65.59
19.78,21.48,485.24,2824,70.24,309.12,62.48
19.74,24.34,534.13,2832,78.82,522.2,72.57
18.92,23.06,475.96,2838,78.34,441.53,74.38
18.11,30.35,563.05,2843,80.28,309.63,74.5
19.03,22.26,614.61,2844,78.97,328.12,74.36
19.86,32.72,407.24,2846,78.44,604.8,69.66
20.78,32.99,547.25,2861,93.1,423.29,74.07
20.19,34.54,486.45,2883,77.52,476.31,70.54
20.14,36.58,441.71,2907,87.21,504.99,60.32
20.7,32.25,441.14,2912,79.17,335.15,62.53
20.86,40.15,543.98,2921,80.29,453.75,68.34
20.61,22.21,475.27,2925,81.52,294.79,65.89
22.92,22.52,498.64,2931,91.7,375.99,68.88
18.8,32.09,502.62,2940,93.25,370.92,70.25
19.2,32.93,505.28,2979,86.15,502.72,65.2
19.69,26.11,510.11,3023,78.62,448.75,71.07
21.22,26.31,542.95,3029,82.43,304.71,68.11
17.76,26.56,481.67,3034,81.0,411.47,73.7
21.62,36.64,509.74,3040,82.15,427.62,59.87
20.77,31.67,494.32,3046,79.14,576.29,69.34
19.69,16.22,470.24,3067,69.58,313.87,73.89
23.82,39.37,497.37,3071,89.27,345.74,65.53
16.32,32.49,501.03,3075,74.89,481.7,69.68
18.77,21.78,522.68,3080,74.28,358.64,72.89
18.28,37.02,527.64,3084,84.42,378.74,60.89
20.3,27.84,495.63,3098,81.85,462.32,65.0
19.57,35.73,446.61,3111,65.08,392.01,68.58
19.17,42.99,516.53,3114,83.31,579.01,57.98
19.3,21.01,451.37,3123,77.67,350.15,71.9
21.0,35.35,541.35,3124,82.66,505.77,66.61
20.79,28.72,570.03,3146,89.98,339.01,74.24
18.45,31.44,473.8,3159,69.44,396.58,69.14
18.89,20.9,530.52,3163,77.6,339.13,63.84
23.31,21.4,494.96,3176,77.21,479.23,69.04
20.22,28.51,516.07,3197,84.96,408.51,63.25
19.12,34.48,590.98,28,93.73,496.26,70.12
20.05,38.56,491.99,36,85.98,266.36,64.26
21.37,24.49,507.13,49,85.17,485.63,68.39
21.46,26.46,452.27,50,85.52,386.2,65.43
18.41,23.55,432.4,58,69.59,429.16,66.22
19.67,23.72,482.23,61,78.83,510.8,64.32
21.56,14.32,435.03,69,88.57,432.08,68.46
19.27,30.65,532.67,79,71.43,406.19,76.04
21.91,25.65,532.94,93,94.22,412.43,67.68
18.31,30.04,513.2,121,75.92,548.82,68.25
15.92,30.56,463.01,133,76.76,333.96,73.41
21.89,26.6,503.15,151,77.08,534.4,66.21
19.45,21.6,545.94,152,92.0,418.52,70.06
19.11,39.05,544.6,157,88.08,363.95,70.12
21.09,26.02,511.97,172,86.89,421.33,70.57
19.5,33.5,487.96,188,96.19,583.61,67.19
18.0,24.09,472.33,189,65.85,442.06,61.05
19.59,26.05,531.74,193,92.5,536.25,64.83
20.59,28.6,498.82,194,91.28,389.13,64.17
19.46,30.64,509.22,196,96.28,402.35,70.92
19.6,29.22,491.76,208,80.9,471.19,62.71
16.29,38.18,502.6,221,67.35,431.69,67.29
19.65,29.68,533.74,227,69.1,379.71,63.44
21.66,23.52,569.85,229,80.76,360.3,64.71
18.63,42.66,438.76,240,84.86,538.3,66.13
20.03,32.38,486.85,242,73.11,552.44,67.87
22.98,19.43,476.33,255,75.36,247.88,68.66
19.9,29.6,473.36,265,84.15,316.49,64.02
19.74,19.26,465.33,298,71.56,324.99,65.16
21.37,18.34,552.02,300,72.33,302.46,64.91
18.22,25.26,470.38,301,69.79,430.6,67.62
21.44,17.65,507.14,311,67.32,356.04,72.21
19.01,25.43,468.5,318,70.0,444.57,64.9
21.32,27.79,501.69,328,80.37,468.94,76.62
21.64,23.25,500.52,331,83.37,386.87,68.58
22.55,30.79,458.98,334,83.77,523.09,59.95
22.24,21.02,466.34,351,66.49,314.33,62.63
16.65,26.33,493.34,363,76.08,646.03,69.07
18.05,39.62,473.44,366,79.65,301.47,60.21
17.36,31.3,551.78,386,82.73,359.94,68.16
18.97,38.4,477.3,389,72.7,615.88,58.57
21.35,32.28,586.39,398,79.85,364.51,67.59
22.82,28.55,454.94,411,81.11,368.17,66.82
20.71,36.06,443.82,414,74.19,568.5,64.58
21.06,31.62,522.49,421,83.97,203.97,66.1
18.35,28.74,473.67,449,84.92,445.63,67.89
16.92,29.41,453.74,464,80.92,399.91,58.62
21.03,27.88,477.83,469,88.71,483.48,71.38
22.02,29.48,501.38,471,79.73,343.98,66.17
15.76,40.86,472.34,511,67.7,569.38,60.14
17.79,27.27,543.97,513,71.96,329.0,75.61
20.31,32.37,502.2,525,86.09,419.38,66.61
21.67,32.99,514.73,542,82.6,280.55,67.65
18.52,31.42,473.53,544,77.27,565.67,68.46
21.58,38.97,429.59,546,77.57,451.17,68.08
19.07,39.76,569.69,550,86.82,436.98,62.94
19.23,32.24,475.68,561,74.69,565.43,77.07
19.75,31.85,557.3,568,78.12,387.89,69.87
20.5,32.25,462.07,574,84.87,356.96,69.18
19.35,25.11,427.08,603,65.88,439.72,67.14
19.63,28.92,471.44,609,71.53,334.32,60.88
18.7,30.09,560.0,640,85.85,332.75,65.29
19.7,27.03,531.62,644,82.21,563.32,72.14
19.15,21.56,565.72,648,84.0,426.05,68.54
20.1,26.94,419.07,649,79.81,597.29,65.78
21.89,24.98,481.67,656,79.44,461.75,62.94
19.76,39.24,449.88,659,75.01,343.72,65.22
18.66,31.88,592.75,670,82.3,514.3,68.84
19.75,12.5,511.21,678,86.96,596.1,66.7
20.3,19.99,468.55,695,76.54,529.04,59.61
16.83,36.22,485.79,698,84.49,517.59,73.69
23.6,33.73,488.19,710,86.66,490.8,60.72
17.18,22.53,502.62,711,85.01,431.86,69.05
23.43,21.4,472.67,714,72.25,279.06,70.65
19.55,36.92,529.67,736,92.29,365.65,72.69
18.56,40.53,457.06,753,87.73,641.32,65.93
19.47,39.41,505.62,768,89.86,442.57,67.14
21.23,41.31,399.88,775,71.29,414.63,54.06
20.9,29.96,563.79,782,90.33,505.65,71.39
18.07,30.86,536.34,793,75.14,328.57,69.06
18.96,43.31,476.52,848,71.08,523.56,76.83
21.17,12.9,424.36,850,69.83,491.56,72.97
18.18,37.36,606.46,854,80.62,319.44,68.34
18.75,37.68,462.06,868,72.07,458.66,65.49
19.45,29.3,485.35,871,77.57,422.67,62.6
20.13,23.32,580.74,874,77.59,543.92,62.8
19.77,30.18,455.46,879,82.83,399.4,70.24
22.91,19.07,637.1,918,92.52,359.33,64.95
21.11,30.69,490.94,924,73.88,348.92,70.69
19.57,22.88,551.47,928,83.33,501.88,79.1
20.63,30.82,514.31,932,77.73,550.79,61.97
17.8,40.13,511.02,939,79.3,383.27,64.52
22.04,22.8,501.6,948,83.09,549.18,68.74
17.9,37.29,534.9,953,91.47,520.82,76.51
20.27,35.01,463.43,956,85.79,460.57,69.99
18.85,22.06,461.13,992,76.5,601.62,71.26
20.85,27.17,569.31,994,89.33,364.42,66.81
21.34,41.77,543.55,1004,83.29,416.87,65.63
20.25,28.71,470.74,1007,71.63,285.03,70.2
18.42,32.8,515.48,1008,75.69,419.46,63.45
21.0,24.31,496.03,1015,77.45,655.04,62.72
20.45,29.39,456.34,1045,72.22,467.85,71.2
18.9,23.66,530.56,1052,85.54,487.33,70.22
19.7,32.09,539.26,1055,75.58,451.72,70.25
19.48,22.94,507.2,1110,78.04,449.36,67.96
22.28,21.57,500.48,1116,74.24,366.17,67.4
22.22,41.71,513.63,1119,91.96,470.75,65.94
23.67,26.84,581.2,1139,85.42,300.94,63.96
20.21,38.71,503.6,1143,76.21,414.91,68.13
19.91,34.66,550.04,1167,81.11,421.32,65.83
23.59,34.48,513.31,1171,91.22,546.69,63.51
21.47,29.53,508.31,1180,95.83,409.93,68.57
19.17,37.22,515.73,1182,79.17,427.66,72.53
19.26,27.52,520.91,1199,78.46,495.03,70.54
20.16,38.24,500.85,1205,88.04,550.56,68.47
19.29,30.13,514.93,1216,83.7,507.28,66.73
19.9,44.2,510.0,1225,78.35,379.63,68.79
19.0,20.23,515.57,1231,79.52,388.23,70.32
23.65,32.05,454.19,1243,89.9,493.02,71.54
18.55,44.23,452.45,1254,80.16,412.38,64.45
19.35,30.38,379.53,1275,77.56,459.64,72.71
19.47,26.86,491.01,1292,69.26,363.28,70.48
20.32,35.27,533.39,1302,69.43,437.34,60.47
16.99,20.09,549.87,1312,77.58,471.21,76.9
21.21,34.43,482.75,1326,78.49,430.26,67.94
21.02,35.85,517.07,1340,77.35,330.62,65.96
18.53,47.93,481.96,1384,79.64,543.24,63.38
18.53,31.95,555.52,1391,89.6,534.52,60.12
17.41,25.86,451.23,1404,67.72,437.73,65.33
21.63,28.44,486.31,1409,64.75,375.88,61.13
17.16,28.61,451.33,1439,69.36,482.17,54.56
20.43,27.52,524.16,1452,80.06,349.07,60.65
19.77,25.57,505.07,1474,79.6,500.47,63.55
19.89,16.86,482.11,1478,83.65,475.27,69.61
22.26,34.45,470.54,1480,76.67,436.96,65.52
19.33,28.95,489.18,1493,74.98,443.73,70.37
20.23,26.26,486.42,1513,67.11,361.87,61.68
20.25,35.96,466.0,1516,74.1,524.83,60.59
20.44,26.12,494.21,1520,72.99,378.88,69.39
20.36,32.03,383.05,1530,66.91,507.07,64.43
18.84,32.52,474.56,1535,87.63,564.72,66.11
18.13,21.96,581.2,1536,81.15,503.31,73.41
17.69,23.93,456.86,1551,69.93,498.77,72.1
23.13,31.27,544.03,1564,79.75,475.54,61.17
19.51,29.91,509.83,1570,71.76,550.15,69.21
18.89,31.13,524.12,1574,66.51,467.53,64.26
22.68,30.84,540.24,1578,84.82,395.92,63.92
21.7,30.31,524.04,1595,83.14,393.24,63.13
17.74,30.13,527.75,1597,72.15,529.48,67.63
21.31,31.88,489.23,1626,76.41,507.96,61.54
16.83,27.14,423.6,1649,68.75,466.73,66.92
19.0,37.22,562.43,1665,80.53,521.8,67.08
17.81,28.21,545.53,1676,76.17,483.74,72.21
22.45,25.45,482.65,1679,78.63,461.66,66.64
22.08,30.14,563.31,1684,84.67,511.19,66.34
19.1,28.32,472.07,1709,73.52,350.74,70.38
20.43,30.32,516.66,1724,86.78,513.23,72.22
18.69,25.5,525.57,1731,88.75,376.1,64.76
20.25,21.23,542.71,1738,73.7,489.32,74.53
19.48,32.24,479.08,1753,87.25,390.5,67.12
21.13,28.27,453.25,1755,74.03,362.55,72.14
20.16,33.08,580.43,1756,81.07,323.45,65.37
25.01,35.74,499.05,1777,76.04,291.88,71.98
22.66,23.82,455.41,1793,82.46,432.76,63.76
21.97,25.16,432.73,1801,89.97,485.28,69.99
22.51,22.82,519.83,1804,86.01,509.79,72.04
21.69,32.33,517.36,1850,90.38,408.74,60.7
19.69,33.07,476.64,1870,88.69,420.58,67.28
18.16,33.16,491.76,1872,74.68,519.55,67.31
18.37,26.35,464.36,1877,61.84,511.41,69.13
21.24,27.52,471.31,1881,72.82,339.06,58.57
21.03,14.75,519.01,1886,75.72,623.56,68.31
22.56,17.32,472.74,1888,75.19,320.54,71.07
19.08,27.59,476.67,1914,73.29,408.97,66.78
20.72,25.02,578.71,1921,77.7,280.68,70.28
21.28,35.36,548.35,1935,85.92,440.18,60.91
21.38,24.46,480.58,1970,78.84,385.63,73.91
20.77,33.59,567.54,1974,87.05,416.25,72.57
20.49,37.46,579.59,1975,89.86,435.33,65.01
18.69,32.88,415.71,1985,82.47,419.52,60.68
21.38,36.18,498.0,2005,80.94,333.58,75.7
20.69,36.67,479.95,2009,86.58,322.79,60.96
20.64,22.43,451.47,2017,80.66,530.12,67.31
19.13,22.52,561.86,2021,82.63,443.5,76.26
20.61,27.53,506.86,2053,75.82,480.38,70.75
18.84,30.42,493.21,2083,67.74,426.15,70.19
20.42,23.71,469.83,2084,72.35,351.36,70.03
20.48,37.44,454.6,2087,72.77,510.24,64.39
19.73,33.92,509.77,2090,79.75,582.86,72.61
20.96,34.19,552.71,2097,88.12,517.59,65.38
17.87,31.84,426.82,2135,79.96,265.12,68.81
18.17,25.56,472.08,2144,76.16,464.29,65.26
23.12,28.4,413.23,2185,84.01,340.43,65.37
21.67,22.89,509.88,2186,79.65,416.04,72.93
20.26,33.32,510.44,2188,77.22,440.76,61.38
20.33,40.37,507.02,2196,69.82,308.87,60.53
20.93,24.22,455.6,2215,80.5,525.56,63.67
19.58,34.88,499.7,2217,79.89,477.72,60.53
17.6,21.63,609.05,2221,76.25,537.81,64.55
18.15,28.97,516.96,2225,82.35,393.63,68.84
20.39,41.01,478.05,2236,84.34,245.41,61.43
16.98,29.98,497.98,2239,70.19,460.29,65.27
